name,path,hue,color_bucket,flat,silhouette_cluster,species,body_plan,type1
BLISSEY,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Blissey/147-HOME242.png,170.0,pink,[0 0 0 ... 0 0 0],0,Happiness Pokémon,bipedal,NORMAL
BLISSEY,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Blissey/002-242Blissey_Dream.png,172.0,pink,[0 0 0 ... 0 0 0],0,Happiness Pokémon,bipedal,NORMAL
BLISSEY,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Blissey/000-242Blissey_GS.png,166.0,pink,[0 0 0 ... 0 0 0],0,Happiness Pokémon,bipedal,NORMAL
BLISSEY,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Blissey/003-242Blissey_OS_anime.png,165.0,pink,[0 0 0 ... 0 0 0],0,Happiness Pokémon,bipedal,NORMAL
BLISSEY,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Blissey/001-242Blissey.png,172.0,pink,[0 0 0 ... 0 0 0],0,Happiness Pokémon,bipedal,NORMAL
SHINX,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Shinx/061-403Shinx_Dream.png,100.0,blue,[0 0 0 ... 0 0 0],6,Flash Pokémon,bipedal,ELECTRIC
SHINX,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Shinx/000-403Shinx.png,97.0,blue,[0 0 0 ... 0 0 0],4,Flash Pokémon,bipedal,ELECTRIC
SHINX,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Shinx/002-403Shinx_XY_anime.png,26.0,yellow,[0 0 0 ... 0 0 0],0,Flash Pokémon,bipedal,ELECTRIC
SHINX,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Shinx/113-HOME403_f.png,101.0,blue,[0 0 0 ... 0 0 0],3,Flash Pokémon,bipedal,ELECTRIC
SHINX,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Shinx/001-403Shinx_DP_anime.png,100.0,blue,[0 0 0 ... 0 0 0],1,Flash Pokémon,bipedal,ELECTRIC
SHINX,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Shinx/115-HOME403.png,101.0,blue,[0 0 0 ... 0 0 0],3,Flash Pokémon,bipedal,ELECTRIC
HARIYAMA,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Hariyama/033-297Hariyama_Dream.png,11.0,orange,[0 0 0 ... 0 0 0],4,Arm Thrust Pokémon,bipedal,FIGHTING
HARIYAMA,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Hariyama/001-297Hariyama_AG_anime.png,20.0,orange,[0 0 0 ... 0 0 0],1,Arm Thrust Pokémon,bipedal,FIGHTING
HARIYAMA,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Hariyama/125-HOME297.png,11.0,orange,[0 0 0 ... 0 0 0],0,Arm Thrust Pokémon,bipedal,FIGHTING
HARIYAMA,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Hariyama/000-297Hariyama.png,8.0,red,[0 0 0 ... 0 0 0],0,Arm Thrust Pokémon,bipedal,FIGHTING
HARIYAMA,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Hariyama/002-297Hariyama_XY_anime.png,14.0,orange,[0 0 0 ... 0 0 0],0,Arm Thrust Pokémon,bipedal,FIGHTING
LEDYBA,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Ledyba/124-HOME165.png,22.0,orange,[0 0 0 ... 0 0 0],3,Five Star Pokémon,bipedal,BUG
LEDYBA,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Ledyba/000-165Ledyba_Channel.png,5.0,red,[0 0 0 ... 0 0 0],1,Five Star Pokémon,bipedal,BUG
LEDYBA,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Ledyba/003-165Ledyba.png,25.0,yellow,[0 0 0 ... 0 0 0],3,Five Star Pokémon,bipedal,BUG
LEDYBA,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Ledyba/004-165Ledyba_OS_anime.png,26.0,yellow,[0 0 0 ... 0 0 0],1,Five Star Pokémon,bipedal,BUG
LEDYBA,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Ledyba/122-HOME165_f.png,22.0,orange,[0 0 0 ... 0 0 0],3,Five Star Pokémon,bipedal,BUG
LEDYBA,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Ledyba/001-165Ledyba_GS.png,26.0,yellow,[0 0 0 ... 0 0 0],6,Five Star Pokémon,bipedal,BUG
LEDYBA,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Ledyba/075-165Ledyba_Dream.png,25.0,yellow,[0 0 0 ... 0 0 0],6,Five Star Pokémon,bipedal,BUG
PACHIRISU,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Pachirisu/002-417Pachirisu_DP_anime.png,101.0,blue,[0 0 0 ... 0 0 0],0,EleSquirrel Pokémon,bipedal,ELECTRIC
PACHIRISU,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Pachirisu/159-HOME417.png,96.0,blue,[0 0 0 ... 0 0 0],3,EleSquirrel Pokémon,bipedal,ELECTRIC
PACHIRISU,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Pachirisu/000-417Pachirisu.png,94.0,blue,[0 0 0 ... 0 0 0],6,EleSquirrel Pokémon,bipedal,ELECTRIC
PACHIRISU,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Pachirisu/003-417Pachirisu_XY_anime.png,102.0,blue,[0 0 0 ... 0 0 0],0,EleSquirrel Pokémon,bipedal,ELECTRIC
PACHIRISU,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Pachirisu/157-HOME417_f.png,96.0,blue,[0 0 0 ... 0 0 0],3,EleSquirrel Pokémon,bipedal,ELECTRIC
EXEGGUTOR,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Exeggutor/006-103Exeggutor_OS_anime_2.png,33.0,yellow,[0 0 0 ... 0 0 0],5,Coconut Pokémon,bipedal,GRASS
EXEGGUTOR,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Exeggutor/004-103Exeggutor.png,68.0,green,[0 0 0 ... 0 0 0],3,Coconut Pokémon,bipedal,GRASS
EXEGGUTOR,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Exeggutor/002-103Exeggutor_RG.png,31.0,yellow,[0 0 0 ... 0 0 0],4,Coconut Pokémon,bipedal,GRASS
EXEGGUTOR,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Exeggutor/005-103Exeggutor_AG_anime.png,40.0,green,[0 0 0 ... 0 0 0],3,Coconut Pokémon,bipedal,GRASS
EXEGGUTOR,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Exeggutor/000-103Exeggutor_Channel.png,30.0,yellow,[0 0 0 ... 0 0 0],4,Coconut Pokémon,bipedal,GRASS
EXEGGUTOR,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Exeggutor/007-103Exeggutor_OS_anime.png,51.0,green,[0 0 0 ... 0 0 0],5,Coconut Pokémon,bipedal,GRASS
EXEGGUTOR,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Exeggutor/196-HOME103.png,53.0,green,[0 0 0 ... 0 0 0],3,Coconut Pokémon,bipedal,GRASS
EXEGGUTOR,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Exeggutor/001-103Exeggutor_RB.png,32.0,yellow,[0 0 0 ... 0 0 0],4,Coconut Pokémon,bipedal,GRASS
EXEGGUTOR,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Exeggutor/065-103Exeggutor_Dream.png,68.0,green,[0 0 0 ... 0 0 0],6,Coconut Pokémon,bipedal,GRASS
GRIMMSNARL,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Grimmsnarl/001-861Grimmsnarl.png,115.0,blue,[0 0 0 ... 0 0 0],5,Bulk Up Pokémon,bipedal,DARK
GRIMMSNARL,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Grimmsnarl/029-HOME861.png,124.0,blue,[0 0 0 ... 0 0 0],5,Bulk Up Pokémon,bipedal,DARK
ELECTABUZZ,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Electabuzz/148-HOME125.png,25.0,yellow,[0 0 0 ... 0 0 0],3,Electric Pokémon,bipedal,ELECTRIC
ELECTABUZZ,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Electabuzz/002-125Electabuzz.png,21.0,orange,[0 0 0 ... 0 0 0],5,Electric Pokémon,bipedal,ELECTRIC
ELECTABUZZ,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Electabuzz/003-125Electabuzz_AG_anime.png,23.0,orange,[0 0 0 ... 0 0 0],5,Electric Pokémon,bipedal,ELECTRIC
ELECTABUZZ,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Electabuzz/061-125Electabuzz_Dream.png,26.0,yellow,[0 0 0 ... 0 0 0],4,Electric Pokémon,bipedal,ELECTRIC
ELECTABUZZ,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Electabuzz/001-125Electabuzz_RG.png,25.0,yellow,[0 0 0 ... 0 0 0],6,Electric Pokémon,bipedal,ELECTRIC
ELECTABUZZ,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Electabuzz/004-125Electabuzz_OS_anime_2.png,25.0,yellow,[0 0 0 ... 0 0 0],6,Electric Pokémon,bipedal,ELECTRIC
ELECTABUZZ,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Electabuzz/000-125Electabuzz_RB.png,30.0,yellow,[0 0 0 ... 0 0 0],4,Electric Pokémon,bipedal,ELECTRIC
ELECTABUZZ,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Electabuzz/005-125Electabuzz_OS_anime_3.png,27.0,yellow,[0 0 0 ... 0 0 0],3,Electric Pokémon,bipedal,ELECTRIC
ELECTABUZZ,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Electabuzz/006-125Electabuzz_OS_anime.png,25.0,yellow,[0 0 0 ... 0 0 0],5,Electric Pokémon,bipedal,ELECTRIC
VIBRAVA,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Vibrava/001-329Vibrava_AG_anime.png,44.0,green,[0 0 0 ... 0 0 0],5,Vibration Pokémon,bipedal,GROUND
VIBRAVA,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Vibrava/065-HOME329.png,57.0,green,[0 0 0 ... 0 0 0],3,Vibration Pokémon,bipedal,GROUND
VIBRAVA,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Vibrava/002-329Vibrava_XY_anime.png,39.0,green,[0 0 0 ... 0 0 0],5,Vibration Pokémon,bipedal,GROUND
VIBRAVA,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Vibrava/000-329Vibrava.png,60.0,green,[0 0 0 ... 0 0 0],5,Vibration Pokémon,bipedal,GROUND
VIBRAVA,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Vibrava/040-329Vibrava_Dream.png,71.0,green,[0 0 0 ... 0 0 0],5,Vibration Pokémon,bipedal,GROUND
NOSEPASS,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Nosepass/001-299Nosepass_AG_anime.png,106.0,blue,[0 0 0 ... 0 0 0],4,Compass Pokémon,bipedal,ROCK
NOSEPASS,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Nosepass/000-299Nosepass.png,110.0,blue,[0 0 0 ... 0 0 0],1,Compass Pokémon,bipedal,ROCK
NOSEPASS,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Nosepass/036-299Nosepass_Dream.png,101.0,blue,[0 0 0 ... 0 0 0],6,Compass Pokémon,bipedal,ROCK
NOSEPASS,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Nosepass/072-HOME299.png,102.0,blue,[0 0 0 ... 0 0 0],1,Compass Pokémon,bipedal,ROCK
YUNGOOS,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Yungoos/001-734Yungoos_SM_anime.png,6.0,red,[255 255 255 ... 255 255 255],2,Loitering Pokémon,bipedal,NORMAL
YUNGOOS,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Yungoos/022-HOME734.png,6.0,red,[0 0 0 ... 0 0 0],5,Loitering Pokémon,bipedal,NORMAL
YUNGOOS,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Yungoos/009-734Yungoos_Dream.png,10.0,orange,[0 0 0 ... 0 0 0],5,Loitering Pokémon,bipedal,NORMAL
YUNGOOS,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Yungoos/000-734Yungoos.png,8.0,red,[0 0 0 ... 0 0 0],5,Loitering Pokémon,bipedal,NORMAL
SLUGMA,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Slugma/002-218Slugma_OS_anime.png,7.0,red,[0 0 0 ... 0 0 0],1,Lava Pokémon,bipedal,FIRE
SLUGMA,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Slugma/050-218Slugma_Dream.png,11.0,orange,[0 0 0 ... 0 0 0],3,Lava Pokémon,bipedal,FIRE
SLUGMA,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Slugma/001-218Slugma.png,3.0,red,[0 0 0 ... 0 0 0],1,Lava Pokémon,bipedal,FIRE
SLUGMA,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Slugma/092-HOME218.png,10.0,orange,[0 0 0 ... 0 0 0],3,Lava Pokémon,bipedal,FIRE
SLUGMA,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Slugma/000-218Slugma_GS.png,5.0,red,[0 0 0 ... 0 0 0],6,Lava Pokémon,bipedal,FIRE
SPINDA,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Spinda/048-327Spinda_Dream.png,2.0,red,[0 0 0 ... 0 0 0],1,Spot Panda Pokémon,bipedal,NORMAL
SPINDA,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Spinda/114-HOME327.png,0.0,red,[0 0 0 ... 0 0 0],3,Spot Panda Pokémon,bipedal,NORMAL
SPINDA,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Spinda/049-327Spinda_PMD_Explorers.png,7.0,red,[0 0 0 ... 0 0 0],0,Spot Panda Pokémon,bipedal,NORMAL
SPINDA,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Spinda/001-327Spinda_AG_anime.png,14.0,orange,[0 0 0 ... 0 0 0],1,Spot Panda Pokémon,bipedal,NORMAL
SPINDA,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Spinda/000-327Spinda.png,1.0,red,[0 0 0 ... 0 0 0],1,Spot Panda Pokémon,bipedal,NORMAL
CARRACOSTA,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Carracosta/016-565Carracosta_Dream.png,103.0,blue,[0 0 0 ... 0 0 0],6,Prototurtle Pokémon,bipedal,WATER
CARRACOSTA,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Carracosta/061-HOME565.png,105.0,blue,[0 0 0 ... 0 0 0],3,Prototurtle Pokémon,bipedal,WATER
CARRACOSTA,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Carracosta/001-565Carracosta_BW_anime.png,107.0,blue,[0 0 0 ... 0 0 0],6,Prototurtle Pokémon,bipedal,WATER
CARRACOSTA,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Carracosta/000-565Carracosta.png,104.0,blue,[0 0 0 ... 0 0 0],6,Prototurtle Pokémon,bipedal,WATER
TRUBBISH,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Trubbish/002-568Trubbish_XY_anime.png,76.0,green,[0 0 0 ... 0 0 0],3,Trash Bag Pokémon,bipedal,POISON
TRUBBISH,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Trubbish/001-568Trubbish_BW_anime.png,76.0,green,[0 0 0 ... 0 0 0],3,Trash Bag Pokémon,bipedal,POISON
TRUBBISH,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Trubbish/052-HOME568.png,81.0,green,[0 0 0 ... 0 0 0],5,Trash Bag Pokémon,bipedal,POISON
TRUBBISH,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Trubbish/000-568Trubbish.png,66.0,green,[0 0 0 ... 0 0 0],3,Trash Bag Pokémon,bipedal,POISON
TRUBBISH,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Trubbish/023-568Trubbish_Dream.png,89.0,blue,[0 0 0 ... 0 0 0],5,Trash Bag Pokémon,bipedal,POISON
TORNADUS,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Tornadus/080-HOME641.png,134.0,purple,[0 0 0 ... 0 0 0],3,Cyclone Pokémon,bipedal,
TORNADUS,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Tornadus/000-641Tornadus-Therian.png,53.0,green,[0 0 0 ... 0 0 0],4,Cyclone Pokémon,bipedal,
TORNADUS,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Tornadus/002-641Tornadus_BW_anime.png,139.0,purple,[ 0  0  0 ... 19 14  9],6,Cyclone Pokémon,bipedal,
TORNADUS,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Tornadus/042-641Tornadus_T_Dream.png,73.0,green,[0 0 0 ... 0 0 0],5,Cyclone Pokémon,bipedal,
TORNADUS,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Tornadus/001-641Tornadus.png,54.0,green,[0 0 0 ... 0 0 0],3,Cyclone Pokémon,bipedal,
TORNADUS,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Tornadus/082-HOME641T.png,48.0,green,[0 0 0 ... 0 0 0],5,Cyclone Pokémon,bipedal,
TORNADUS,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Tornadus/041-641Tornadus_Dream.png,129.0,blue,[0 0 0 ... 0 0 0],6,Cyclone Pokémon,bipedal,
TORNADUS,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Tornadus/043-641Tornadus-Therian_3D_Pro.png,56.0,green,[0 0 0 ... 0 0 0],5,Cyclone Pokémon,bipedal,
CHANSEY,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Chansey/001-113Chansey_RB.png,6.0,red,[0 0 0 ... 0 0 0],0,Egg Pokémon,bipedal,NORMAL
CHANSEY,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Chansey/005-113Chansey_AG_anime.png,164.0,pink,[0 0 0 ... 0 0 0],0,Egg Pokémon,bipedal,NORMAL
CHANSEY,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Chansey/008-113Chansey_SM_anime.png,165.0,pink,[0 0 0 ... 0 0 0],0,Egg Pokémon,bipedal,NORMAL
CHANSEY,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Chansey/184-HOME113.png,170.0,pink,[0 0 0 ... 0 0 0],6,Egg Pokémon,bipedal,NORMAL
CHANSEY,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Chansey/003-113Chansey.png,178.0,pink,[0 0 0 ... 0 0 0],0,Egg Pokémon,bipedal,NORMAL
CHANSEY,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Chansey/002-113Chansey_RG.png,178.0,pink,[0 0 0 ... 0 0 0],0,Egg Pokémon,bipedal,NORMAL
CHANSEY,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Chansey/007-113Chansey_OS_anime.png,154.0,purple,[0 0 0 ... 0 0 0],0,Egg Pokémon,bipedal,NORMAL
CHANSEY,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Chansey/004-113Chansey_Dream.png,177.0,pink,[0 0 0 ... 0 0 0],0,Egg Pokémon,bipedal,NORMAL
CHANSEY,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Chansey/000-113Chansey_Channel.png,176.0,pink,[0 0 0 ... 0 0 0],0,Egg Pokémon,bipedal,NORMAL
BONSLY,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Bonsly/004-438Bonsly_DP_anime.png,14.0,orange,[ 0  0  0 ... 58 57 55],1,Bonsai Pokémon,bipedal,ROCK
BONSLY,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Bonsly/005-438Bonsly_XY_anime.png,14.0,orange,[0 0 0 ... 0 0 0],1,Bonsai Pokémon,bipedal,ROCK
BONSLY,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Bonsly/003-438Bonsly_anime.png,14.0,orange,[0 0 0 ... 0 0 0],4,Bonsai Pokémon,bipedal,ROCK
BONSLY,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Bonsly/001-438Bonsly.png,18.0,orange,[0 0 0 ... 0 0 0],3,Bonsai Pokémon,bipedal,ROCK
BONSLY,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Bonsly/079-HOME438.png,15.0,orange,[0 0 0 ... 0 0 0],3,Bonsai Pokémon,bipedal,ROCK
GALVANTULA,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Galvantula/001-596Galvantula_BW_anime.png,24.0,orange,[0 0 0 ... 0 0 0],4,EleSpider Pokémon,insectoid,BUG
GALVANTULA,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Galvantula/002-596Galvantula_XY_anime.png,24.0,orange,[0 0 0 ... 0 0 0],1,EleSpider Pokémon,insectoid,BUG
GALVANTULA,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Galvantula/000-596Galvantula.png,23.0,orange,[0 0 0 ... 0 0 0],4,EleSpider Pokémon,insectoid,BUG
GALVANTULA,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Galvantula/020-596Galvantula_Dream.png,27.0,yellow,[0 0 0 ... 0 0 0],1,EleSpider Pokémon,insectoid,BUG
GALVANTULA,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Galvantula/085-HOME596.png,25.0,yellow,[0 0 0 ... 0 0 0],3,EleSpider Pokémon,insectoid,BUG
FLAAFFY,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Flaaffy/000-180Flaaffy_GS.png,166.0,pink,[0 0 0 ... 0 0 0],1,Wool Pokémon,bipedal,ELECTRIC
FLAAFFY,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Flaaffy/108-HOME180.png,102.0,blue,[0 0 0 ... 0 0 0],1,Wool Pokémon,bipedal,ELECTRIC
FLAAFFY,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Flaaffy/003-180Flaaffy_OS_anime.png,168.0,pink,[0 0 0 ... 0 0 0],1,Wool Pokémon,bipedal,ELECTRIC
FLAAFFY,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Flaaffy/050-180Flaaffy_Dream.png,167.0,pink,[0 0 0 ... 0 0 0],6,Wool Pokémon,bipedal,ELECTRIC
FLAAFFY,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Flaaffy/002-180Flaaffy_OS_anime_2.png,165.0,pink,[0 0 0 ... 0 0 0],0,Wool Pokémon,bipedal,ELECTRIC
FLAAFFY,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Flaaffy/001-180Flaaffy.png,171.0,pink,[0 0 0 ... 0 0 0],1,Wool Pokémon,bipedal,ELECTRIC
MAGMAR,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Magmar/001-126Magmar_RG.png,29.0,yellow,[0 0 0 ... 0 0 0],1,Spitfire Pokémon,bipedal,FIRE
MAGMAR,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Magmar/002-126Magmar.png,21.0,orange,[0 0 0 ... 0 0 0],3,Spitfire Pokémon,bipedal,FIRE
MAGMAR,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Magmar/130-HOME126.png,178.0,pink,[0 0 0 ... 0 0 0],3,Spitfire Pokémon,bipedal,FIRE
MAGMAR,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Magmar/004-126Magmar_OS_anime_2.png,11.0,orange,[0 0 0 ... 0 0 0],3,Spitfire Pokémon,bipedal,FIRE
MAGMAR,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Magmar/061-126Magmar_Dream.png,178.0,pink,[0 0 0 ... 0 0 0],5,Spitfire Pokémon,bipedal,FIRE
MAGMAR,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Magmar/003-126Magmar_AG_anime.png,5.0,red,[0 0 0 ... 0 0 0],3,Spitfire Pokémon,bipedal,FIRE
MAGMAR,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Magmar/000-126Magmar_RB.png,30.0,yellow,[0 0 0 ... 0 0 0],6,Spitfire Pokémon,bipedal,FIRE
MAGMAR,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Magmar/005-126Magmar_OS_anime.png,4.0,red,[0 0 0 ... 0 0 0],5,Spitfire Pokémon,bipedal,FIRE
MORGREM,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Morgrem/006-HOME860.png,169.0,pink,[0 0 0 ... 0 0 0],5,Devious Pokémon,bipedal,DARK
MORGREM,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Morgrem/000-860Morgrem.png,170.0,pink,[0 0 0 ... 0 0 0],5,Devious Pokémon,bipedal,DARK
MASQUERAIN,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Masquerain/002-284Masquerain_AG_anime.png,2.0,red,[0 0 0 ... 0 0 0],1,Eyeball Pokémon,bipedal,BUG
